CUSTGROUP,customer_name,Month,Year,Qty,Sales
CLINIC-DEN,CUST-17060000,Aug,2024,2,202
CLINIC-SP,CUST-17070000,Aug,2024,4,160
CLINIC-DEN,CUST-17080001,Aug,2024,4,171
CLINIC-DEN,CUST-17090001,Aug,2024,0,0
HOSP-PTE,CUST-17100001,Aug,2024,21,182
CLINIC-SP,CUST-17110000,Aug,2024,0,0
CLINIC-GP,CUST-17120000,Aug,2024,0,0
CLINIC-SP,CUST-17130001,Aug,2024,0,0
CLINIC-GP,CUST-17140001,Aug,2024,0,0
CLINIC-DEN,CUST-17150000,Aug,2024,8,157
CLINIC-DEN,CUST-17160001,Aug,2024,6,127
OTHERS,CUST-17170000,Aug,2024,8,195
CLINIC-SP,CUST-17180000,Aug,2024,18,115
PH-RETAILS,CUST-17190000,Aug,2024,13,118
CLINIC-SP,CUST-17200000,Aug,2024,2,58
CLINIC-DEN,CUST-17210001,Aug,2024,0,0
CORPORATES,CUST-17220000,Aug,2024,0,0
CLINIC-GP,CUST-17230001,Aug,2024,0,0
CLINIC-GP,CUST-17240000,Aug,2024,3,18
CLINIC-GP,CUST-17250001,Aug,2024,14,494
GROUP-GP,CUST-17260001,Aug,2024,12,182
GROUP-GP,CUST-17270001,Aug,2024,7,124
CLINIC-GP,CUST-17280001,Aug,2024,0,0
CLINIC-GP,CUST-17290000,Aug,2024,2,20
SUPERMARKET,CUST-17300001,Aug,2024,0,0
CLINIC-DEN,CUST-17310000,Aug,2024,0,0
CLINIC-SP,CUST-17320000,Aug,2024,4,165
CLINIC-SP,CUST-17330000,Aug,2024,10,127
CLINIC-GP,CUST-17340000,Aug,2024,0,0
CLINIC-SP,CUST-17350001,Aug,2024,0,0
CLINIC-SP,CUST-17360001,Aug,2024,16,145
CLINIC-SP,CUST-17370000,Aug,2024,0,0
CLINIC-DEN,CUST-17380000,Aug,2024,0,0
CLINIC-SP,CUST-17390001,Aug,2024,1,79
CLINIC-GP,CUST-17400000,Aug,2024,0,0
CLINIC-GP,CUST-17410000,Aug,2024,0,0
CLINIC-DEN,CUST-17420000,Aug,2024,9,47
CLINIC-GP,CUST-17430001,Aug,2024,6,102
CLINIC-SP,CUST-17440001,Aug,2024,3,54
CLINIC-GP,CUST-17450001,Aug,2024,10,51
CLINIC-SP,CUST-17460000,Aug,2024,0,0
CLINIC-DEN,CUST-17470001,Aug,2024,0,0
CLINIC-GP,CUST-17480001,Aug,2024,0,0
CLINIC-GP,CUST-17490000,Aug,2024,0,0
GROUP-GP,CUST-17500001,Aug,2024,1,81
GROUP-GP,CUST-17510001,Aug,2024,2,111
GROUP-GP,CUST-17520000,Aug,2024,0,0
CLINIC-DEN,CUST-17530000,Aug,2024,1,113
CLINIC-SP,CUST-17540000,Aug,2024,0,0
CLINIC-SP,CUST-17550000,Aug,2024,4,149
CLINIC-GP,CUST-17560000,Aug,2024,0,0
CLINIC-GP,CUST-17570000,Aug,2024,3,81
CLINIC-SP,CUST-17580001,Aug,2024,0,0
CLINIC-SP,CUST-17590000,Aug,2024,7,176
OTHERS,CUST-17600000,Aug,2024,0,0
CLINIC-SP,CUST-17610000,Aug,2024,0,0
CLINIC-GP,CUST-17620001,Aug,2024,0,0
CLINIC-SP,CUST-17630000,Aug,2024,1,8
CLINIC-SP,CUST-17640001,Aug,2024,2,193
GROUP-GP,CUST-17650000,Aug,2024,0,0
CLINIC-GP,CUST-17660000,Aug,2024,2,136
CLINIC-GP,CUST-17670001,Aug,2024,1,15
CLINIC-SP,CUST-17680000,Aug,2024,5,61
CLINIC-SP,CUST-17690000,Aug,2024,0,33
CLINIC-SP,CUST-17700000,Aug,2024,0,0
GROUP-GP,CUST-17710000,Aug,2024,0,0
CLINIC-SP,CUST-17720000,Aug,2024,0,0
CLINIC-GP,CUST-17730001,Aug,2024,0,0
CLINIC-DEN,CUST-17740001,Aug,2024,4,118
CLINIC-SP,CUST-17750000,Aug,2024,0,0
CLINIC-GP,CUST-17760001,Aug,2024,7,65
CLINIC-DEN,CUST-17770001,Aug,2024,3,53
CLINIC-GP,CUST-17780000,Aug,2024,2,97
CLINIC-DEN,CUST-17790000,Aug,2024,0,0
CLINIC-SP,CUST-17800000,Aug,2024,2,41
CLINIC-GP,CUST-17810000,Aug,2024,0,0
CLINIC-SP,CUST-17820001,Aug,2024,3,123
CLINIC-SP,CUST-17830000,Aug,2024,0,0
CLINIC-SP,CUST-17840000,Aug,2024,3,66
CLINIC-SP,CUST-17850001,Aug,2024,4,54
CLINIC-SP,CUST-17860000,Aug,2024,4,123
GROUP-GP,CUST-17870001,Aug,2024,0,0
CLINIC-SP,CUST-17880000,Aug,2024,2,160
CLINIC-GP,CUST-17890001,Aug,2024,0,0
CLINIC-GP,CUST-17900001,Aug,2024,7,81
CLINIC-GP,CUST-17910001,Aug,2024,11,42
GROUP-GP,CUST-17920001,Aug,2024,0,0
CLINIC-GP,CUST-17930000,Aug,2024,0,0
CLINIC-SP,CUST-17940001,Aug,2024,0,73
CLINIC-SP,CUST-17950001,Aug,2024,0,0
CLINIC-SP,CUST-17960001,Aug,2024,0,0
CLINIC-GP,CUST-17970001,Aug,2024,36,422
GROUP-GP,CUST-17980000,Aug,2024,1,51
CLINIC-DEN,CUST-17990001,Aug,2024,0,0
CLINIC-SP,CUST-18000000,Aug,2024,11,266
CLINIC-GP,CUST-18010000,Aug,2024,4,65
CLINIC-DEN,CUST-18020000,Aug,2024,6,132
CLINIC-GP,CUST-18030001,Aug,2024,0,0
CLINIC-SP,CUST-18040001,Aug,2024,0,0
CLINIC-SP,CUST-18050000,Aug,2024,0,0
CLINIC-SP,CUST-18060001,Aug,2024,0,0
CLINIC-SP,CUST-18070000,Aug,2024,0,0
CLINIC-SP,CUST-18080000,Aug,2024,0,0
CLINIC-DEN,CUST-18090000,Aug,2024,8,174
GROUP-GP,CUST-18100001,Aug,2024,0,0
CLINIC-GP,CUST-18110000,Aug,2024,0,0
CLINIC-GP,CUST-18120001,Aug,2024,8,96
GROUP-GP,CUST-18130001,Aug,2024,2,92
CLINIC-GP,CUST-18140000,Aug,2024,0,0
CLINIC-DEN,CUST-18150000,Aug,2024,0,0
CLINIC-DEN,CUST-18160000,Aug,2024,13,164
CLINIC-DEN,CUST-18170000,Aug,2024,0,0
GROUP-GP,CUST-18180000,Aug,2024,0,0
CLINIC-DEN,CUST-18190000,Aug,2024,0,0
CLINIC-GP,CUST-18200001,Aug,2024,0,0
CLINIC-GP,CUST-18210000,Aug,2024,0,0
CLINIC-GP,CUST-18220000,Aug,2024,10,105
CLINIC-SP,CUST-18230000,Aug,2024,2,192
CLINIC-GP,CUST-18240000,Aug,2024,6,83
CLINIC-GP,CUST-18250001,Aug,2024,4,99
CLINIC-SP,CUST-18260000,Aug,2024,3,97
CLINIC-SP,CUST-18270001,Aug,2024,0,0
CLINIC-GP,CUST-18280000,Aug,2024,0,0
CLINIC-DEN,CUST-18290001,Aug,2024,0,0
CLINIC-GP,CUST-18300000,Aug,2024,4,62
CLINIC-SP,CUST-18310000,Aug,2024,2,172
CLINIC-SP,CUST-18320000,Aug,2024,0,0
CLINIC-SP,CUST-18330000,Aug,2024,0,0
CLINIC-DEN,CUST-18340001,Aug,2024,0,0
CLINIC-GP,CUST-18350001,Aug,2024,4,51
CLINIC-GP,CUST-18360000,Aug,2024,5,122
CLINIC-GP,CUST-18370000,Aug,2024,0,0
CLINIC-DEN,CUST-18380000,Aug,2024,1,26
CLINIC-GP,CUST-18390000,Aug,2024,1,34
OTHERS,CUST-18400000,Aug,2024,40,44
CLINIC-GP,CUST-18410000,Aug,2024,0,0
CLINIC-SP,CUST-18420000,Aug,2024,0,0
CLINIC-GP,CUST-18430000,Aug,2024,5,461
CLINIC-GP,CUST-18440001,Aug,2024,0,0
CLINIC-DEN,CUST-18450000,Aug,2024,0,0
CLINIC-DEN,CUST-18460000,Aug,2024,0,0
GROUP-GP,CUST-18470000,Aug,2024,0,0
CLINIC-SP,CUST-18480001,Aug,2024,8,156
CLINIC-GP,CUST-18490000,Aug,2024,0,0
CLINIC-DEN,CUST-18500001,Aug,2024,0,0
CLINIC-DEN,CUST-18510001,Aug,2024,0,0
CLINIC-GP,CUST-18520001,Aug,2024,2,101
CLINIC-SP,CUST-18530001,Aug,2024,0,0
CLINIC-DEN,CUST-18540001,Aug,2024,0,0
CLINIC-GP,CUST-18550001,Aug,2024,0,0
CLINIC-SP,CUST-18560001,Aug,2024,25,75
CLINIC-GP,CUST-18570000,Aug,2024,0,0
CLINIC-SP,CUST-18580000,Aug,2024,0,0
CLINIC-SP,CUST-18590001,Aug,2024,5,28
CLINIC-SP,CUST-18600000,Aug,2024,0,0
CLINIC-DEN,CUST-18610000,Aug,2024,0,0
GROUP-GP,CUST-18620000,Aug,2024,3,122
CORPORATES,CUST-18630000,Aug,2024,5,140
CLINIC-DEN,CUST-18640001,Aug,2024,0,0
CLINIC-GP,CUST-18650001,Aug,2024,4,65
CLINIC-DEN,CUST-18660001,Aug,2024,0,0
CLINIC-SP,CUST-18670001,Aug,2024,0,0
CLINIC-SP,CUST-18680001,Aug,2024,1,56
CLINIC-SP,CUST-18690000,Aug,2024,0,0
CLINIC-SP,CUST-18700001,Aug,2024,0,0
GROUP-GP,CUST-18710001,Aug,2024,0,0
CLINIC-GP,CUST-18720000,Aug,2024,3,128
CLINIC-GP,CUST-18730000,Aug,2024,3,198
CLINIC-GP,CUST-18740001,Aug,2024,0,79
CLINIC-GP,CUST-18750001,Aug,2024,16,142
GROUP-GP,CUST-18760001,Aug,2024,0,0
CLINIC-SP,CUST-18770000,Aug,2024,12,40
CLINIC-GP,CUST-18780000,Aug,2024,0,0
OTHERS,CUST-18790000,Aug,2024,2,98
GROUP-GP,CUST-18800000,Aug,2024,0,0
CLINIC-SP,CUST-18810001,Aug,2024,0,0
CLINIC-SP,CUST-18820001,Aug,2024,0,0
CLINIC-SP,CUST-18830001,Aug,2024,0,0
OTHERS,CUST-18840000,Aug,2024,27,213
CLINIC-SP,CUST-18850001,Aug,2024,17,129
OTHERS,CUST-18860000,Aug,2024,0,0
CLINIC-SP,CUST-18870001,Aug,2024,0,0
CLINIC-SP,CUST-18880001,Aug,2024,0,74
CLINIC-SP,CUST-18890001,Aug,2024,3,24
CLINIC-DEN,CUST-18900000,Aug,2024,0,0
CORPORATES,CUST-18910001,Aug,2024,0,0
CLINIC-SP,CUST-18920001,Aug,2024,4,103
CLINIC-GP,CUST-18930001,Aug,2024,0,0
GROUP-GP,CUST-18940000,Aug,2024,0,0
CLINIC-GP,CUST-18950001,Aug,2024,1,44
CLINIC-SP,CUST-18960001,Aug,2024,52,512
GROUP-GP,CUST-18970001,Aug,2024,1,16
CLINIC-DEN,CUST-18980001,Aug,2024,10,74
CLINIC-GP,CUST-18990000,Aug,2024,23,41
CLINIC-GP,CUST-19000000,Aug,2024,1,30
CLINIC-GP,CUST-19010000,Aug,2024,0,0
CLINIC-SP,CUST-19020000,Aug,2024,0,0
CLINIC-SP,CUST-19030001,Aug,2024,0,0
CLINIC-SP,CUST-19040000,Aug,2024,14,113
CLINIC-GP,CUST-19050001,Aug,2024,0,0
GROUP-GP,CUST-19060000,Aug,2024,2,58
CLINIC-SP,CUST-19070001,Aug,2024,15,238
CORPORATES,CUST-19080000,Aug,2024,0,0
CLINIC-SP,CUST-19090001,Aug,2024,0,0
CLINIC-GP,CUST-19100001,Aug,2024,0,0
CLINIC-DEN,CUST-19110001,Aug,2024,0,0
OTHERS,CUST-19120001,Aug,2024,0,0
CLINIC-SP,CUST-19130000,Aug,2024,0,0
CLINIC-GP,CUST-19140001,Aug,2024,9,183
CLINIC-GP,CUST-19150000,Aug,2024,20,179
HOSP-PTE,CUST-19160001,Aug,2024,0,0
CLINIC-DEN,CUST-19170000,Aug,2024,0,0
CLINIC-GP,CUST-19180000,Aug,2024,0,0
CLINIC-SP,CUST-19190000,Aug,2024,14,163
CLINIC-GP,CUST-19200001,Aug,2024,4,836
GROUP-GP,CUST-19210000,Aug,2024,0,0
CLINIC-SP,CUST-19220000,Aug,2024,0,0
CLINIC-SP,CUST-19230000,Aug,2024,0,0
CLINIC-SP,CUST-19240001,Aug,2024,22,87
CLINIC-GP,CUST-19250000,Aug,2024,0,0
CLINIC-DEN,CUST-19260000,Aug,2024,0,0
CLINIC-SP,CUST-19270001,Aug,2024,7,94
CLINIC-DEN,CUST-19280001,Aug,2024,0,0
CLINIC-SP,CUST-19290001,Aug,2024,3,71
CLINIC-SP,CUST-19300001,Aug,2024,0,0
CLINIC-SP,CUST-19310000,Aug,2024,2,116
CLINIC-GP,CUST-19320001,Aug,2024,0,0
CLINIC-GP,CUST-19330001,Aug,2024,0,0
GROUP-GP,CUST-19340001,Aug,2024,0,0
GROUP-GP,CUST-19350000,Aug,2024,1,45
CLINIC-GP,CUST-19360000,Aug,2024,3,42
CLINIC-GP,CUST-19370000,Aug,2024,0,0
CLINIC-DEN,CUST-19380001,Aug,2024,0,0
CLINIC-DEN,CUST-19390001,Aug,2024,0,0
CLINIC-GP,CUST-19400001,Aug,2024,0,0
CLINIC-SP,CUST-19410000,Aug,2024,4,48
CLINIC-GP,CUST-19420001,Aug,2024,0,0
CLINIC-SP,CUST-19430000,Aug,2024,1,66
CLINIC-GP,CUST-19440000,Aug,2024,0,0
CLINIC-SP,CUST-19450000,Aug,2024,0,0
CLINIC-GP,CUST-19460001,Aug,2024,0,0
CLINIC-GP,CUST-19470000,Aug,2024,2,45
CLINIC-SP,CUST-19480000,Aug,2024,1,22
CLINIC-SP,CUST-19490001,Aug,2024,0,0
CLINIC-SP,CUST-19500001,Aug,2024,1,46
CLINIC-SP,CUST-19510000,Aug,2024,0,0
CLINIC-SP,CUST-19520001,Aug,2024,0,0
CLINIC-SP,CUST-19530001,Aug,2024,8,169
CLINIC-DEN,CUST-19540000,Aug,2024,0,0
CLINIC-GP,CUST-19550001,Aug,2024,0,0
CLINIC-GP,CUST-19560001,Aug,2024,14,287
CLINIC-SP,CUST-19570000,Aug,2024,0,0
CLINIC-GP,CUST-19580001,Aug,2024,0,0
CLINIC-SP,CUST-19590001,Aug,2024,0,0
CLINIC-GP,CUST-19600000,Aug,2024,0,0
GROUP-GP,CUST-19610000,Aug,2024,0,0
CLINIC-GP,CUST-19620000,Aug,2024,0,0
CLINIC-DEN,CUST-19630000,Aug,2024,0,0
CLINIC-GP,CUST-19640001,Aug,2024,0,0
CORPORATES,CUST-19650000,Aug,2024,0,0
CLINIC-GP,CUST-19660000,Aug,2024,0,0
PH-RETAILS,CUST-19670000,Aug,2024,4,37
CLINIC-GP,CUST-19680001,Aug,2024,0,0
CLINIC-GP,CUST-19690000,Aug,2024,0,0
CLINIC-GP,CUST-19700000,Aug,2024,0,0
CLINIC-SP,CUST-19710001,Aug,2024,0,0
CLINIC-SP,CUST-19720001,Aug,2024,4,41
CLINIC-GP,CUST-19730001,Aug,2024,0,0
CLINIC-DEN,CUST-19740001,Aug,2024,6,51
CLINIC-GP,CUST-19750001,Aug,2024,1,61
CLINIC-SP,CUST-19760000,Aug,2024,0,0
CLINIC-GP,CUST-19770001,Aug,2024,0,0
CLINIC-GP,CUST-19780001,Aug,2024,3,72
CLINIC-GP,CUST-19790000,Aug,2024,2,13
GROUP-GP,CUST-19800000,Aug,2024,0,0
CLINIC-GP,CUST-19810000,Aug,2024,8,185
CLINIC-SP,CUST-19820000,Aug,2024,0,0
GROUP-GP,CUST-19830000,Aug,2024,0,0
CLINIC-SP,CUST-19840000,Aug,2024,5,82
CLINIC-SP,CUST-19850000,Aug,2024,0,0
CLINIC-SP,CUST-19860000,Aug,2024,9,187
CLINIC-DEN,CUST-19870001,Aug,2024,0,43
CLINIC-SP,CUST-19880000,Aug,2024,0,0
GROUP-GP,CUST-19890000,Aug,2024,6,139
CLINIC-SP,CUST-19900000,Aug,2024,0,0
CLINIC-SP,CUST-19910001,Aug,2024,0,0
CLINIC-SP,CUST-19920001,Aug,2024,0,0
CLINIC-SP,CUST-19930001,Aug,2024,1,43
CLINIC-SP,CUST-19940001,Aug,2024,3,413
CLINIC-DEN,CUST-19950001,Aug,2024,8,47
CLINIC-GP,CUST-19960001,Aug,2024,0,0
CLINIC-GP,CUST-19970000,Aug,2024,0,0
CLINIC-DEN,CUST-19980001,Aug,2024,6,55
CLINIC-GP,CUST-19990001,Aug,2024,0,0
GROUP-GP,CUST-20000000,Aug,2024,26,160
GROUP-GP,CUST-20010000,Aug,2024,39,185
CLINIC-GP,CUST-20020000,Aug,2024,0,0
CLINIC-GP,CUST-20030000,Aug,2024,0,0
CLINIC-DEN,CUST-20040001,Aug,2024,3,57
CLINIC-DEN,CUST-20050001,Aug,2024,0,0
CLINIC-GP,CUST-20060001,Aug,2024,3,72
CLINIC-GP,CUST-20070000,Aug,2024,0,0
CLINIC-GP,CUST-20080001,Aug,2024,4,115
CLINIC-DEN,CUST-20090000,Aug,2024,7,81
CLINIC-SP,CUST-20100000,Aug,2024,1,21
CLINIC-SP,CUST-20110001,Aug,2024,5,53
CLINIC-SP,CUST-20120001,Aug,2024,4,90
CLINIC-DEN,CUST-20130001,Aug,2024,0,0
CLINIC-GP,CUST-20140001,Aug,2024,0,0
CLINIC-DEN,CUST-20150000,Aug,2024,3,175
CLINIC-GP,CUST-20160001,Aug,2024,0,0
CLINIC-SP,CUST-20170001,Aug,2024,0,0
GROUP-GP,CUST-20180000,Aug,2024,10,33
CLINIC-GP,CUST-20190001,Aug,2024,0,0
CLINIC-SP,CUST-20200000,Aug,2024,13,84
CLINIC-GP,CUST-20210001,Aug,2024,0,0
CLINIC-SP,CUST-20220001,Aug,2024,0,0
CLINIC-GP,CUST-20230001,Aug,2024,0,0
CLINIC-SP,CUST-20240001,Aug,2024,0,0
CLINIC-SP,CUST-20250001,Aug,2024,0,0
OTHERS,CUST-20260000,Aug,2024,0,0
CLINIC-DEN,CUST-20270001,Aug,2024,0,0
CLINIC-DEN,CUST-20280001,Aug,2024,0,0
CLINIC-GP,CUST-20290000,Aug,2024,2,42
CLINIC-SP,CUST-20300001,Aug,2024,4,61
CLINIC-SP,CUST-20310000,Aug,2024,7,297
CLINIC-GP,CUST-20320001,Aug,2024,0,0
CLINIC-GP,CUST-20330000,Aug,2024,0,8
OTHERS,CUST-20340001,Aug,2024,0,0
CLINIC-GP,CUST-20350001,Aug,2024,0,0
CLINIC-SP,CUST-20360001,Aug,2024,0,0
CLINIC-GP,CUST-20370000,Aug,2024,0,0
GROUP-GP,CUST-20380000,Aug,2024,0,0
CLINIC-SP,CUST-20390000,Aug,2024,0,0
GROUP-GP,CUST-20400001,Aug,2024,0,0
CLINIC-GP,CUST-20410001,Aug,2024,13,194
CLINIC-DEN,CUST-20420000,Aug,2024,0,0
CLINIC-SP,CUST-20430000,Aug,2024,0,0
CLINIC-SP,CUST-20440000,Aug,2024,11,84
CLINIC-GP,CUST-20450000,Aug,2024,0,0
CLINIC-GP,CUST-20460001,Aug,2024,0,0
CLINIC-GP,CUST-20470001,Aug,2024,0,0
CLINIC-SP,CUST-20480000,Aug,2024,3,75
CLINIC-GP,CUST-20490001,Aug,2024,0,0
CLINIC-DEN,CUST-20500001,Aug,2024,0,0
CLINIC-GP,CUST-20510001,Aug,2024,3,107
CLINIC-DEN,CUST-20520001,Aug,2024,0,0
CLINIC-SP,CUST-20530001,Aug,2024,0,0
CLINIC-SP,CUST-20540000,Aug,2024,2,81
CLINIC-GP,CUST-20550001,Aug,2024,4,42
CLINIC-GP,CUST-20560001,Aug,2024,3,88
OTHERS,CUST-20570001,Aug,2024,0,0
CLINIC-SP,CUST-20580000,Aug,2024,0,0
CLINIC-GP,CUST-20590000,Aug,2024,0,368
CLINIC-SP,CUST-20600000,Aug,2024,0,0
CLINIC-DEN,CUST-20610001,Aug,2024,0,0
CLINIC-GP,CUST-20620001,Aug,2024,1,8
GROUP-GP,CUST-20630000,Aug,2024,0,0
CLINIC-GP,CUST-20640000,Aug,2024,0,0
GROUP-GP,CUST-20650001,Aug,2024,0,0
GROUP-GP,CUST-20660000,Aug,2024,0,0
CLINIC-SP,CUST-20670000,Aug,2024,0,0
CLINIC-SP,CUST-20680000,Aug,2024,0,0
GROUP-GP,CUST-20690000,Aug,2024,2,45
CLINIC-DEN,CUST-20700001,Aug,2024,2,69
CLINIC-SP,CUST-20710000,Aug,2024,0,0
CLINIC-GP,CUST-20720000,Aug,2024,0,0
CLINIC-DEN,CUST-20730000,Aug,2024,5,84
CLINIC-DEN,CUST-20740001,Aug,2024,0,0
CLINIC-GP,CUST-20750000,Aug,2024,0,0
CLINIC-SP,CUST-20760000,Aug,2024,0,0
CLINIC-DEN,CUST-20770001,Aug,2024,5,113
CLINIC-SP,CUST-20780000,Aug,2024,4,42
CLINIC-SP,CUST-20790001,Aug,2024,0,0
GROUP-GP,CUST-20800000,Aug,2024,0,0
CLINIC-GP,CUST-20810000,Aug,2024,0,0
CLINIC-DEN,CUST-20820000,Aug,2024,0,0
CLINIC-SP,CUST-20830000,Aug,2024,0,0
CLINIC-DEN,CUST-20840000,Aug,2024,0,0
CLINIC-SP,CUST-20850000,Aug,2024,0,0
CLINIC-SP,CUST-20860000,Aug,2024,0,0
OTHERS,CUST-20870001,Aug,2024,0,0
CLINIC-SP,CUST-20880000,Aug,2024,0,0
CLINIC-SP,CUST-20890000,Aug,2024,0,0
CLINIC-DEN,CUST-20900000,Aug,2024,4,56
CLINIC-SP,CUST-20910001,Aug,2024,0,0
GROUP-GP,CUST-20920000,Aug,2024,0,0
CLINIC-GP,CUST-20930000,Aug,2024,0,0
CLINIC-DEN,CUST-20940000,Aug,2024,9,277
CLINIC-SP,CUST-20950001,Aug,2024,0,0
CLINIC-GP,CUST-20960000,Aug,2024,2,40
CLINIC-SP,CUST-20970000,Aug,2024,0,0
CLINIC-DEN,CUST-20980000,Aug,2024,0,66
CLINIC-GP,CUST-20990000,Aug,2024,6,81
CLINIC-GP,CUST-21000000,Aug,2024,0,0
CLINIC-DEN,CUST-21010001,Aug,2024,0,0
CLINIC-SP,CUST-21020000,Aug,2024,1,43
CLINIC-GP,CUST-21030001,Aug,2024,0,0
CLINIC-SP,CUST-21040001,Aug,2024,0,0
CLINIC-SP,CUST-21050000,Aug,2024,0,0
CLINIC-SP,CUST-21060001,Aug,2024,0,0
CLINIC-DEN,CUST-21070001,Aug,2024,2,29
CLINIC-DEN,CUST-21080000,Aug,2024,0,0
CLINIC-GP,CUST-21090000,Aug,2024,0,0
CLINIC-DEN,CUST-21100001,Aug,2024,0,0
CLINIC-SP,CUST-21110000,Aug,2024,0,0
CLINIC-GP,CUST-21120001,Aug,2024,0,0
CLINIC-GP,CUST-21130000,Aug,2024,0,0
OTHERS,CUST-21140001,Aug,2024,0,0
CLINIC-SP,CUST-21150000,Aug,2024,8,111
GROUP-GP,CUST-21160001,Aug,2024,0,0
CLINIC-SP,CUST-21170000,Aug,2024,0,0
CLINIC-SP,CUST-21180000,Aug,2024,0,0
CLINIC-GP,CUST-21190000,Aug,2024,0,0
CLINIC-SP,CUST-21200000,Aug,2024,0,0
CLINIC-GP,CUST-21210001,Aug,2024,2,45
CLINIC-GP,CUST-21220001,Aug,2024,0,0
PH-CHAIN,CUST-21230000,Aug,2024,0,0
CLINIC-GP,CUST-21240001,Aug,2024,0,0
CLINIC-SP,CUST-21250001,Aug,2024,21,80
GROUP-GP,CUST-21260001,Aug,2024,0,0
CLINIC-GP,CUST-21270001,Aug,2024,1,32
CLINIC-DEN,CUST-21280001,Aug,2024,0,0
CLINIC-SP,CUST-21290000,Aug,2024,0,0
CLINIC-GP,CUST-21300000,Aug,2024,0,0
OTHERS,CUST-21310001,Aug,2024,0,0
CLINIC-GP,CUST-21320000,Aug,2024,0,0
CLINIC-SP,CUST-21330001,Aug,2024,1,64
CLINIC-GP,CUST-21340001,Aug,2024,0,0
CLINIC-SP,CUST-21350000,Aug,2024,0,0
CLINIC-SP,CUST-21360001,Aug,2024,3,39
CLINIC-GP,CUST-21370000,Aug,2024,6,10
CLINIC-SP,CUST-21380001,Aug,2024,2,80
CLINIC-DEN,CUST-21390001,Aug,2024,6,105
CLINIC-GP,CUST-21400001,Aug,2024,0,0
OTHERS,CUST-21410001,Aug,2024,0,0
CLINIC-GP,CUST-21420001,Aug,2024,7,36
GROUP-GP,CUST-21430000,Aug,2024,0,0
CLINIC-SP,CUST-21440000,Aug,2024,0,0
CLINIC-SP,CUST-21450000,Aug,2024,4,42
CLINIC-SP,CUST-21460000,Aug,2024,0,0
CLINIC-GP,CUST-21470001,Aug,2024,4,63
CLINIC-DEN,CUST-21480000,Aug,2024,7,391
CLINIC-DEN,CUST-21490001,Aug,2024,0,0
CLINIC-SP,CUST-21500000,Aug,2024,0,0
CLINIC-SP,CUST-21510000,Aug,2024,0,0
CLINIC-SP,CUST-21520000,Aug,2024,4,79
CLINIC-DEN,CUST-21530001,Aug,2024,0,0
CLINIC-SP,CUST-21540000,Aug,2024,4,76
CLINIC-SP,CUST-21550001,Aug,2024,4,45
HOSP-PTE,CUST-21560000,Aug,2024,59,479
CLINIC-GP,CUST-21570000,Aug,2024,0,0
CLINIC-DEN,CUST-21580001,Aug,2024,0,0
CLINIC-SP,CUST-21590000,Aug,2024,0,65
CLINIC-DEN,CUST-21600001,Aug,2024,0,0
CLINIC-GP,CUST-21610000,Aug,2024,6,41
CLINIC-SP,CUST-21620000,Aug,2024,0,0
CLINIC-SP,CUST-21630001,Aug,2024,4,183
CLINIC-GP,CUST-21640001,Aug,2024,0,8
CLINIC-DEN,CUST-21650001,Aug,2024,0,0
CLINIC-SP,CUST-21660000,Aug,2024,0,0
CLINIC-DEN,CUST-21670000,Aug,2024,0,0
CLINIC-SP,CUST-21680000,Aug,2024,0,0
CLINIC-DEN,CUST-21690001,Aug,2024,0,0
GROUP-GP,CUST-21700001,Aug,2024,1,3
CLINIC-SP,CUST-21710000,Aug,2024,6,58
CLINIC-SP,CUST-21720001,Aug,2024,0,0
GROUP-GP,CUST-21730001,Aug,2024,0,0
CLINIC-GP,CUST-21740000,Aug,2024,1,26
CLINIC-GP,CUST-21750001,Aug,2024,0,0
CLINIC-SP,CUST-21760000,Aug,2024,0,0
CLINIC-SP,CUST-21770001,Aug,2024,0,0
CLINIC-DEN,CUST-21780001,Aug,2024,2,123
CLINIC-GP,CUST-21790001,Aug,2024,3,89
GROUP-GP,CUST-21800000,Aug,2024,0,0
CLINIC-SP,CUST-21810001,Aug,2024,0,0
CLINIC-DEN,CUST-21820001,Aug,2024,0,0
CLINIC-DEN,CUST-21830001,Aug,2024,10,211
CLINIC-SP,CUST-21840000,Aug,2024,0,0
CLINIC-SP,CUST-21850000,Aug,2024,2,183
CLINIC-SP,CUST-21860001,Aug,2024,4,94
CLINIC-SP,CUST-21870000,Aug,2024,0,0
CLINIC-SP,CUST-21880000,Aug,2024,0,0
CLINIC-GP,CUST-21890001,Aug,2024,0,0
OTHERS,CUST-21900000,Aug,2024,0,0
CLINIC-SP,CUST-21910000,Aug,2024,0,0
CLINIC-SP,CUST-21920000,Aug,2024,0,15
GROUP-GP,CUST-21930000,Aug,2024,0,0
CLINIC-DEN,CUST-21940001,Aug,2024,0,0
CLINIC-SP,CUST-21950001,Aug,2024,1,77
CLINIC-DEN,CUST-21960000,Aug,2024,5,115
CLINIC-GP,CUST-21970001,Aug,2024,0,0
CLINIC-DEN,CUST-21980001,Aug,2024,4,48
CLINIC-SP,CUST-21990001,Aug,2024,1,94
CLINIC-SP,CUST-22000000,Aug,2024,0,0
CLINIC-GP,CUST-22010001,Aug,2024,4,44
CLINIC-SP,CUST-22020000,Aug,2024,0,0
CLINIC-SP,CUST-22030000,Aug,2024,0,0
CLINIC-SP,CUST-22040000,Aug,2024,0,0
